stop_name,lng,lat
SL144 - LEMBAH PINGGIRAN SG CHINCIN,101.72291,3.24799
SL145 - BATU 8 GOMBAK,101.72139,3.24456
SL146 - SK BERASRAMA PENUH INTEGRASI GOMBAK,101.72284,3.24504
SL147 - KUARTERS GURU BATU 8,101.72448,3.24507
SL148 - INT ISLAMIC SCHOOL MALAYSIA,101.72818,3.2469
SL149 - KUIL SRI BALA GANESAR BATU ARANG,101.47317,3.31224
SL152 - UIAM (TIMUR),101.73886,3.24971
SL153 - KENMS UIAM,101.73681,3.24918
SL154 - MAHALLAH SAFIYYAH UIAM,101.73496,3.24945
SL155 - UIAM (SELATAN),101.73392,3.24968
SL156 - KAED UIAM,101.73142,3.25065
SL157 - KULLIYYAH OF ENGINEERING UIAM,101.73203,3.25429
SL158 - KULLIYYAH OF EDUCATION UIAM,101.73334,3.2542
SL159 - UIAM (UTARA),101.73413,3.25412
SL160 - IRKHS UIAM,101.7358,3.25316
SL161 - PERPUSTAKAAN DARUL HIKMAH UIAM,101.73852,3.25222
SL162 - HAB UIAM,101.74034,3.2512
SL163 - INT ISLAMIC SCHOOL MALAYSIA,101.72833,3.24673
SL164 - KUARTERS GURU BATU 8,101.72501,3.24487
SL165 - SK BERASRAMA PENUH INTEGRASI GOMBAK,101.72211,3.24428
SL166 - KG SG CHINCIN (TIMUR),101.72021,3.24381
SL168 - KG SG CHINCIN (BARAT),101.71495,3.24476
SL172 - GOMBAK PERDANA VILLA,101.7141,3.23411
SL173 - KG KERDAS 3,101.713,3.22013
SL174 - BALAI POLIS GOMBAK,101.71304,3.21853
SL175 - JBT PERKHIDMATAN VETERINAR,101.7131,3.21701
SL176 - DEWAN BERINGIN TMN PRIMA SRI GOMBAK,101.69941,3.23998
SL177 - FLAT TMN PINGGIRAN,101.69456,3.25022
SL178 - PANGSAPURI SAUJANA GOMBAK,101.69322,3.2503
SL179 - KG MELAYU WIRA DAMAI,101.69159,3.25027
SL180 - PANGSAPURI CEMPAKA KG MELAYU WIRA DAMAI,101.68902,3.2513
SL181 - PANGSAPURI KENANGA KG MELAYU WIRA DAMAI,101.68579,3.25117
SL182 - PANGSAPURI KENANGA KG MELAYU WIRA DAMAI,101.6861,3.25139
SL183 - PANGSAPURI CEMPAKA KG MELAYU WIRA DAMAI,101.68915,3.2514
SL184 - KG MELAYU WIRA DAMAI,101.6918,3.25038
SL285 - SK RAWANG,101.57,3.31619
RAPID23,101.5796894,3.0185513
SL185 - PINGGIRAN BATU CAVES (SELATAN),101.69382,3.25224
SL186 - MEDAN SELERA PINGGIRAN BATU CAVES,101.69385,3.25333
SL187 - PINEWOOD COURT APARTMENT,101.4696,3.28638
SL188 - HAB BAS PINGGIRAN BATU CAVES,101.694,3.25679
SL189 - MEDAN SELERA PINGGIRAN BATU CAVES,101.69398,3.25473
SL190 - SIMPANG TASIK PUTRI BATU ARANG,101.47271,3.30469
SL191 - PINGGIRAN BATU CAVES (SELATAN),101.69393,3.25251
SL192 - FLAT TMN PINGGIRAN,101.69443,3.25035
SL193 - TMN SRI GOMBAK FASA 10,101.69722,3.24952
SL194 - TMN SRI GOMBAK FASA 9 (BARAT),101.69959,3.24924
SL195 - TMN TASIK SRI GOMBAK,101.7014,3.24884
SL196 - TMN SRI GOMBAK FASA 9 (TIMUR),101.70316,3.25012
SL197 - TMN SRI GOMBAK FASA 8,101.70566,3.2486
SL198 - TMN SRI GOMBAK FASA 6,101.70213,3.24466
SL199 - TMN SRI GOMBAK FASA 6,101.70203,3.24469
SL200 - TMN SRI GOMBAK FASA 8,101.7055,3.24858
SL201 - TMN SRI GOMBAK FASA 9 (TIMUR),101.70321,3.25003
SL202 - TMN TASIK SRI GOMBAK,101.70142,3.24873
SL203 - TMN SRI GOMBAK FASA 9 (BARAT),101.69921,3.24924
SL204 - TMN SRI GOMBAK FASA 10,101.69715,3.24936
SL205 - SK TMN SERI GOMBAK 2,101.69963,3.24218
SL206 - SK TMN SERI GOMBAK 2,101.69943,3.24249
SL207 - DEWAN BERINGIN TMN PRIMA SRI GOMBAK,101.69963,3.23986
SL208 (KL802) - JALAN DEWAN,101.7150639,3.219075
SL210 - SMK GOMBAK SETIA,101.71502,3.21917
SL212 - TERMINAL BAS GREENWOOD,101.70621,3.23428
SL213 - PUSAT KHIDMAT MASYARAKAT GOMBAK SETIA,101.7095,3.23396
SL214 - PUSAT KHIDMAT MASYARAKAT GOMBAK SETIA,101.70973,3.23358
SL215 - TERMINAL BAS GREENWOOD,101.70618,3.23406
SL216 - PADANG TMN GREENWOOD,101.70398,3.23256
SL217 - TMN GREENWOOD (SELATAN),101.7036,3.23176
SL218 - SMK SERI GOMBAK (TIMUR),101.70356,3.23064
SL219 - TMN GOMBAK (UTARA),101.70277,3.22894
SL220 - TMN BERJAYA GOMBAK,101.70193,3.22718
SL221 - TMN GOMBAK (SELATAN),101.70126,3.22583
SL222 - TMN PRIMA SERI GOMBAK,101.6994,3.23793
SL223 - TMN GREENWOOD INDAH,101.70052,3.22447
SL224 - TMN GOMBAK (SELATAN),101.7012,3.22592
SL225 - TMN BERJAYA GOMBAK,101.70183,3.22719
SL226 - DEWAN MPS TMN GOMBAK,101.70235,3.22829
SL227 - DEWAN MPS TMN GOMBAK,101.70237,3.2281
SL228 - TMN GOMBAK (UTARA),101.70282,3.22926
SL229 - SMK SERI GOMBAK (TIMUR),101.70346,3.23063
SL230 - TMN GREENWOOD (SELATAN),101.70356,3.23189
SL231 - PADANG TMN GREENWOOD,101.70393,3.23267
SL232 - TMN GREENWOOD (UTARA),101.70474,3.23447
SL233 - TMN GREENWOOD (UTARA),101.70479,3.23434
SL234 - TAPAK PASAR MALAM TMN GREENWOOD,101.70451,3.23485
SL235 - TMN SRI GOMBAK FASA 2,101.7011,3.24073
SL236 - PUSAT KOMERSIAL TMN SRI GOMBAK (SELATAN),101.70332,3.24075
SL237 - SMK HILLCREST,101.70755,3.24303
SL238 - TMN SRI GOMBAK FASA 5,101.70971,3.2421
SL239 - TMN SRI GOMBAK FASA 4 (TIMUR),101.70813,3.24075
SL240 - TMN SRI GOMBAK FASA 4 (BARAT),101.70705,3.24071
SL241 - TMN SRI GOMBAK FASA 4 (TIMUR),101.70763,3.24083
SL242 - TMN SRI GOMBAK FASA 5,101.70961,3.24209
SL243 - SMK HILLCREST,101.70742,3.24294
SL244 - TMN SRI GOMBAK FASA 3,101.7056,3.24298
SL245 - PUSAT KOMERSIAL TMN SRI GOMBAK (UTARA),101.70319,3.24297
SL246 - PUSAT KOMERSIAL TMN SRI GOMBAK (UTARA),101.70389,3.24308
SL247 - TMN SRI GOMBAK FASA 3,101.70564,3.24308
SL248 - PUSAT KOMERSIAL TMN SRI GOMBAK (SELATAN),101.70339,3.24066
SL249 - TMN SRI GOMBAK FASA 2,101.70131,3.24063
SL250 - GIANT BATU CAVES,101.69549,3.23511
SL251 - SK TMN SAMUDERA,101.69446,3.23301
SL252 - FLAT TMN SRI BATU,101.69123,3.23309
SL253 - TMN SAMUDERA,101.68987,3.23308
SL254 - BATU CAES INDUSTRIAL PARK 5 (TIMUR),101.68746,3.2336
SL255 - BATU CAVES INDUSTRIAL PARK 5 (BARAT),101.68484,3.23359
SL256 - BATU CAVES INDUSTRIAL PARK 8 (UTARA),101.68453,3.23127
SL257 - BATU CAVES INDUSTRIAL PARK 8 (SELATAN),101.68453,3.22818
SL258 - BATU CAVES INDUSTRIAL PARK 8 (SELATAN),101.68443,3.22837
SL259 - BATU CAVES INDUSTRIAL PARK 8 (UTARA),101.68443,3.2314
SL260 - BATU CAVES INDUSTRIAL PARK 5 (BARAT),101.68493,3.23368
SL261 - BATU CAES INDUSTRIAL PARK 5 (TIMUR),101.68766,3.23371
SL262 - TMN SAMUDERA,101.68991,3.23318
SL263 - FLAT TMN SRI BATU,101.6918,3.23318
SL264 - SK TMN SAMUDERA,101.6939,3.23312
SL265 - GIANT BATU CAVES,101.6954,3.23478
LG217_JP,101.6295646,2.8298359
SL266 - BALAI BOMBA BDR BARU SELAYANG,101.6556,3.2549
SL268 - APARTMENT DAHLIA (B) BDR BARU SELAYANG,101.65078,3.25243
SL272 - APARTMENT DAHLIA (A) BDR BARU SELAYANG,101.64765,3.2527
SL273 - APARTMENT DAHLIA (A) BDR BARU SELAYANG,101.64804,3.25249
SL274 - KG SG CHOH,101.58758,3.34337
SL276 - APARTMENT DAHLIA (B) BDR BARU SELAYANG,101.65064,3.25246
SL282 - BALAI BOMBA BDR BARU SELAYANG,101.65489,3.25548
SL283 - STADIUM MPS (UTARA),101.65713,3.25568
SL284 - KG SG CHOH (SELATAN),101.58611,3.34201
SL287 - STADIUM MPS (BARAT),101.65641,3.25439
SL288 - BULATAN BERINGIN TMN SELAYANG BARU,101.65796,3.25083
SL289 - TMN SELAYANG SEGAR,101.66,3.25176
SL290 - TMN SELAYANG INDAH,101.66283,3.24965
SL291 - TMN SELAYANG INDAH,101.66231,3.24995
SL292 - TMN SELAYANG SEGAR,101.65981,3.25151
SL293 - TMN SELAYANG BARU,101.65815,3.25044
SL294 - HAB WIRA DAMAI,101.68526,3.25232
SL295 - KG GOMBAK INDAH (UTARA),101.69377,3.24553
SL296 - PERUMAHAN TMN INDUSTRI BOLTON (BARAT),101.69509,3.24635
SL297 - TMN INDUSTRI BOLTON (UTARA),101.69743,3.2457
SL298 - SK TMN SRI GOMBAK,101.69738,3.24288
SL299 - NSK RAWANG,101.55476,3.30937
SL302 - PERUMAHAN TMN INDUSTRI BOLTON (TIMUR),101.69666,3.24631
SL305 - BDR TASIK PUTERI RAWANG,101.47715,3.28574
SL306 - TMN INDUSTRI BOLTON (TENGAH),101.69723,3.24103
SL307 - TMN INDUSTRI BOLTON (TENGAH),101.69731,3.24035
SL308 - TMN INDUSTRI BOLTON (SELATAN),101.69682,3.23766
SL309 - PANGSAPURI SAUJANA GOMBAK,101.69323,3.25042
SL310 - FLAT GOMBAK SETIA,101.7183,3.22027
SL318 - KG TENGAH GOMBAK (SELATAN),101.71413,3.22487
SL350 - KG MELAYU BATU 16 RAWANG (BARAT),101.5932,3.30491
SL351 - KG MELAYU BATU 16 RAWANG (TIMUR),101.59524,3.30419
SL352 - TMN PKNS BATU 16 RAWANG,101.59177,3.30545
SL353 - KG SG TERENTANG RAWANG,101.58773,3.30684
SL354 - TMN JATI RAWANG,101.58553,3.30768
SL355 - SRJK(C) SAN YUK KG SG TERENTANG RAWANG,101.58251,3.31052
SL356 - KG KENANGA RAWANG,101.5801,3.31296
SL357 - KTM RAWANG,101.57532,3.31923
SL358 - RAWANG WALK,101.57544,3.32231
SL359 - BDR BARU RAWANG,101.57633,3.32335
SL362 - BDR BARU RAWANG,101.57655,3.32349
SL363 - PEKAN LAMA RAWANG,101.57647,3.32024
SL364 - TERMINAL BAS RAWANG,101.57856,3.31944
SL366 - KG KENANGA RAWANG,101.58028,3.31296
SL367 - SRJK(C) SAN YUK KG SG TERENTANG RAWANG,101.58275,3.31062
SL368 - TMN JATI RAWANG,101.58568,3.30788
SL369 - KG SG TERENTANG RAWANG,101.58806,3.30697
SL370 - KG MELAYU BATU 16 RAWANG (BARAT),101.59338,3.30498
SL371 - TMN PKNS BATU 16 RAWANG,101.59172,3.30561
SL372 - KG MELAYU BATU 16 RAWANG (TIMUR),101.59527,3.30431
SL373 - TESCO RAWANG,101.59917,3.30281
SL374 - HUTAN LIPUR KANCHING TEMPLER PARK,101.61681,3.29769
SL375 - TEMPLER SUASANA,101.63205,3.29094
SL376 - TMN TEMPLER SAUJANA,101.63935,3.28653
SL377 - TMN PINGGIRAN TEMPLER (BARAT),101.64855,3.26079
SL379 - TMN PRIMA SELAYANG,101.64659,3.25011
SL380 - SELAYANG COMPLEX / SELAYANG STAR CITY,101.64859,3.24977
SL381 - ONE SELAYANG,101.65207,3.24897
SL383 - SELAYANG COMPLEX / SELAYANG STAR CITY,101.65028,3.24929
SL384 - TMN PRIMA SELAYANG,101.64665,3.24985
SL385 - PERDANA RESIDENCE BKT IDAMAN,101.64599,3.25761
SL386 - TMN PINGGIRAN TEMPLER (BARAT),101.64846,3.26109
SL387 - TMN TEMPLER SAUJANA,101.6408,3.28629
SL388 - TEMPLER SUASANA,101.6305,3.29143
SL389 - HUTAN LIPUR KANCHING TEMPLER PARK,101.61676,3.29753
SL390 - TESCO RAWANG,101.59985,3.30187
SL391 - RAWANG INTERGRATED INDUSTRIAL PARK,101.56368,3.31044
SL392 - TMN PERINDUSTRIAN BELMAS JOHAN,101.55588,3.31001
SL393 - SG BAKAU RAWANG,101.54213,3.30794
SL394 - AEON ANGGUN RAWANG,101.53506,3.31443
SL395 - THE MAISONS BOULEVARD ANGGUN RAWANG,101.53079,3.31703
SL396 - KG SG BAKAU,101.52805,3.31832
SL397 - KW INDUSTRI KECI SG BAKAU (SELATAN),101.52655,3.32009
SL398 - KG SG BAKAU TAMBAHAN,101.52149,3.32138
SL403 - M RESIDENCE @ RAWANG,101.50411,3.31515
SL404 - SK BERASRAMA PENUH INTEGRASI RAWANG,101.48887,3.29848
SL405 - SK BERASRAMA PENUH INTEGRASI RAWANG,101.48859,3.29842
SL406 - M RESIDENCE @ RAWANG,101.50289,3.31472
SL407 - KG SG BAKAU TAMBAHAN,101.52125,3.32145
SL408 - KW INDUSTRI KECI SG BAKAU (UTARA),101.52606,3.32264
SL410 - SK TMN DESA 2 BDR COUNTRY HOMES,101.52719,3.32996
SL418 - PALMA APARTMENT BDR COUNTRY HOMES,101.53733,3.3271
SL419 - DUTA PALMS RESORT,101.53085,3.32756
SL420 - DUTA PALMS RESORT,101.52927,3.32819
SL424 - KW INDUSTRI KECI SG BAKAU (UTARA),101.52617,3.32244
SL425 - KW INDUSTRI KECI SG BAKAU (SELATAN),101.52673,3.32013
SL427 - THE MAISONS BOULEVARD ANGGUN RAWANG,101.531,3.31708
SL428 - AEON ANGGUN RAWANG,101.53511,3.31468
SL429 - SG BAKAU RAWANG,101.54225,3.30802
SL430 - TMN PERINDUSTRIAN BELMAS JOHAN,101.55575,3.31009
SL431 - RAWANG INTERGRATED INDUSTRIAL PARK,101.56353,3.31074
SL432 - SK RAWANG,101.56984,3.31621
SL443 - SMK SERI SELAYANG,101.67336,3.24183
SL446 - KTM RAWANG,101.57549,3.31884
SL451 - SK BKT RAWANG JAYA,101.58229,3.33517
SL452 - FLAT BKT RAWANG JAYA,101.58516,3.33732
SL456 - TMN BKT RAWANG JAYA (BARAT),101.58501,3.33427
SL460 - SK BKT RAWANG JAYA,101.58254,3.33493
SL461 - KG SG CHOH (SELATAN),101.58625,3.34234
SL465 - ANJUNG SRI GOMBAK,101.69847,3.2361
SL466 - KG SENTOSA TAMBAHAN GOMBAK,101.72399,3.23528
SL467 - KG SENTOSA TAMBAHAN GOMBAK,101.72434,3.23401
SL468 - SRA Rakyat Darul Mujahidin TMN SELASEH,101.69771,3.22765
SL469 - MASJID AR-RAHIMAH TMN GREENWOOD,101.70058,3.23213
SL470 - MASJID AR-RAHIMAH TMN GREENWOOD,101.70109,3.23235
SL471 - SRA Rakyat Darul Mujahidin TMN SELASEH,101.69788,3.22723
SL472 - TMN SELAYANG MUTIARA,101.67481,3.26138
SL473 - HAB BAS TMN JASA UTAMA,101.68095,3.26889
SL474 - KG NAKHODA (BARAT),101.67664,3.25144
SL475 - KG BARU SG TUA (BARAT),101.67787,3.25245
SL476 - KG NAKHODA (UTARA),101.68105,3.25379
SL477 - LEMBAGA KEBAJIKAN PEREMPUAN ISLAM (CAW KG NAKHODA),101.68264,3.25101
SL478 - MASJID KG NAKHODA,101.6776,3.2494
SL479 - KG NAKHODA (SELATAN),101.67663,3.24977
SL480 - KG NAKHODA (SELATAN),101.67644,3.24989
SL481 - BALAI PENGHULU MUKIM BT,101.67462,3.24791
SL482 - SMK TMN SELAYANG,101.67404,3.24343
SL483 - DATARAN SELAYANG,101.67293,3.23848
SL484 - KG MAHKOTA,101.675,3.25036
SL485 - PLAZA UMNO BATU CAVES,101.67916,3.23599
SL486 - BATU CAVES INDUSTRIAL AREA (UTARA),101.68275,3.23337
SL487 - BATU CAVES INDUSTRIAL AREA (TENGAH),101.68255,3.2315
SL488 - BATU CAVES INDUSTRIAL AREA (SELATAN),101.68237,3.22929
SL489 - GOMBAK SETIA,101.71408,3.22384
SL490 - KG TENGAH GOMBAK (UTARA),101.71337,3.22946
SL491 - BATU CAVES INDUSTRIAL AREA (SELATAN),101.68224,3.22906
SL492 - BATU CAVES INDUSTRIAL AREA (TENGAH),101.68247,3.2319
SL493 - BATU CAVES INDUSTRIAL AREA (UTARA),101.68265,3.23377
SL494 - PLAZA UMNO BATU CAVES,101.67951,3.23571
SL495 - KG BATU 11,101.72961,3.28279
SL496 - TMN RAWIYAH SULAIMAN JAYA (SELATAN),101.72328,3.24926
SL497 - TMN RAWIYAH SULAIMAN JAYA (SELATAN),101.7232,3.24942
SL501 - GOMBAK PERDANA VILLA,101.71405,3.2345
SL502 - TMN GREENWOOD INDAH,101.70061,3.22445
SL503 - TMN SRI GOMBAK FASA 4 (BARAT),101.70695,3.24081
SL504 - MASJID AL-KHAIRIAH TMN SRI GOMBAK FASA 7,101.70279,3.24705
SL505 - MASJID AL-KHAIRIAH TMN SRI GOMBAK FASA 7,101.70221,3.24673
SL506 - TMN PRIMA SERI GOMBAK,101.69966,3.2374
SL508 - NSK SELAYANG,101.66012,3.2437
SL510 - TMN SELAYANG JAYA (BARAT),101.64696,3.23654
SL511 - SELAYANG MALL,101.64461,3.23633
SL512 - TMN SELAYANG UTAMA (TIMUR),101.64562,3.23613
SL514 - TMN SELAYANG JAYA (BARAT),101.64688,3.2366
SL524 - STADIUM MPS (BARAT),101.65615,3.25438
SL531 - KG SELAYANG PANDANG,101.65869,3.24459
SL532 - KG SELAYANG PANDANG,101.6581,3.24523
SL533 - POS MALAYSIA SELAYANG BARU,101.66901,3.24491
SL534 - KG SELAYANG PERMAI (TIMUR),101.66766,3.25654
SL535 - KG SELAYANG PERMAI (BARAT),101.66576,3.25637
SL536 - SELAYANG BARU (UTARA),101.66661,3.25096
SL537 - SMK SELAYANG BARU,101.66622,3.25247
SL538 - POS MALAYSIA SELAYANG BARU,101.66911,3.24486
SL540 - PASAR BORONG SELAYANG LAMA,101.66431,3.24321
SL545 - DESA AMAN PURI (SELATAN),101.61516,3.20868
SL546 - AMAN DUA APARTMENT TMN WANGSA PERMAI,101.61361,3.20907
SL547 - AMAN DUA APARTMENT TMN WANGSA PERMAI,101.61359,3.20927
SL548 - DAMANSARA SURIA KIPARK,101.60758,3.20595
SJ2 - SIME DARBY RAMSAY MEDICAL CENTER SS12 (SELATAN),101.59326,3.07784
SJ15 - KINRARA GOLF CLUB (SELATAN),101.65016,3.04118
SJ17 - RPKR FLAT SEK 19,101.58027,3.06694
SJ19 - USJ5 (UTARA),101.57787,3.05645
SJ20 - USJ5 (SELATAN),101.57665,3.05366
SJ23 - USJ 9 TAIPAN (UTARA),101.58836,3.04716
SJ24 - USJ 10 TAIPAN (UTARA),101.58554,3.04954
SJ25 - USJ 11 PARK,101.57655,3.04696
SJ26 - SMK USJ12,101.5756,3.04369
SJ27 - ACARDIA APERTMENT USJ11,101.57765,3.03995
SJ28 - USJ 9 (SELATAN),101.5847,3.03948
SJ29 - USJ 9 (SELATAN),101.58506,3.03924
SJ30 - ACARDIA APERTMENT USJ11,101.57755,3.03976
SJ31 - SMK USJ 13,101.58119,3.0395
SJ32 - SMK USJ 13,101.58154,3.03921
SJ33 - SMK USJ12,101.5752,3.04343
SJ34 - USJ 11 PARK,101.57622,3.04715
SJ36 - USJ 10 TAIPAN ( BARAT),101.58284,3.04867
SJ37 - USJ 9 ( BARAT),101.58295,3.04313
SJ39 - USJ5 (SELATAN),101.57639,3.05261
SJ40 - USJ5 (UTARA),101.57722,3.05665
SJ41 - USJ2,101.57946,3.05968
SJ45 - RPKR FLAT SEK 19,101.58017,3.06778
SJ46 - 1Q,101.57926,3.07677
SJ47 - HEXAGON PARK SS19,101.57723,3.07883
SJ49 - SS17 (UTARA),101.58157,3.07939
SJ50 - 1Q,101.5796,3.07656
SJ51 - BALAI BOMBA SS17 (SELATAN),101.58393,3.07344
SJ52 - SS17 (BARAT),101.5859,3.07503
SJ53 - SS17 (BARAT),101.58626,3.07471
SJ54 - SIME DARBY RAMSAY MEDICAL CENTER SS12 (SELATAN),101.5929,3.07635
SJ55 - SIME DARBY MEDICAL CENTRE( SJMC),101.59291,3.07978
SJ56 - CASA TIARA SERVIS SUITE,101.59076,3.08183
SJ57 - AEON BIG SUBANG JAYA,101.58835,3.08187
SJ58 - SUBANG PRADE,101.58558,3.08132
SJ59 - SUBANG PRADE,101.58476,3.08113
SJ60 - AEON BIG SUBANG JAYA,101.58801,3.0821
SJ61 - SAUJANA RESIDENCY,101.58517,3.08268
SJ63 - STESEN KOMUTER SUBANG JAYA,101.58818,3.0843
SJ64 - SIME DARBY MEDICAL CENTRE( SJMC),101.5932,3.07991
SJ65 - KOMPLEK SUKAN 3K MPSJ,101.59323,3.06927
SJ66 - THE SUMMIT SUBANG USJ,101.5925,3.05976
SJ69 - TAMAN SUBANG PERMAI (UTARA),101.60138,3.05788
SJ70 - MYDIN USJ,101.59654,3.0577
SJ73 - GRAND VILLE USJ 1,101.60215,3.05074
SJ74 - REGALIA BUSINESS CENTER,101.60421,3.05605
SJ77 - APARTMENT MERANTI,101.60153,3.04637
SJ78 - APARTMENT ANGSANA (UTARA),101.6021,3.04453
SJ79 - APARTMENT ANGSANA (UTARA),101.60163,3.04489
SJ80 - PUSAT INDUSTRI IKS USJ 1,101.60155,3.04878
SJ81 - APARTMENT ANGSANA (SELATAN),101.60065,3.04303
SJ82 - SEK KEB SEAFIELD,101.59094,3.04294
SJ84 - APARTMENT ANGSANA (SELATAN),101.59998,3.04325
SJ92 - PUSAT JUALAN KERETA SERDANG RAYA,101.70591,3.03093
SJ93 - BSC SPORT CENTRE (BSC),101.70661,3.0294
SJ94 - FLAT SERDANG RAYA 1,101.70849,3.02689
SJ95 - FLAT SERDANG RAYA 1,101.708239,3.026947
SJ96 - BSC SPORT CENTRE (BSC),101.70644,3.02949
SJ97 - PUSAT JUALAN KERETA SERDANG RAYA,101.70575,3.03094
SJ101 - SOUTH CITY PLAZA MALL,101.710356,3.027486
SJ107 - TAMAN MUHIBBAH,101.71236,3.02845
SJ108 - SOUTH CITY PLAZA MALL,101.71043,3.02711
SJ109 - BALAI POLIS SERI KEMBANGAN,101.70893,3.02326
SJ110 - TAMAN SERI SERDANG (BARAT),101.71184,3.00805
SJ111 - TAMAN SERI SERDANG (SELATAN),101.71524,3.00681
SJ114 - TAMAN SERI SERDANG (SELATAN),101.71508,3.00673
SJ116 - SMK SERI INDAH,101.71656,3.01195
SJ120 - SRK SERI SERDANG,101.71838,3.01292
SJ122 - MELODY KINRARA,101.66053,3.03633
SJ124 - SMK SERI INDAH,101.71664,3.01178
LG143_JP,101.6336117,2.824765
SJ125 - SMK SERI SERDANG,101.71404,3.00734
SJ126 - SMK SERI SERDANG,101.71466,3.00754
SJ127 - TAMAN SERI SERDANG (BARAT),101.71188,3.00777
SJ128 - SJKC SERDANG BARU 2,101.70998,3.0129
SJ129 - KUARTES UPM (UTARA),101.70956,3.01155
SJ130 - KUARTES UPM (SELATAN),101.70819,3.01059
SJ131 - TAMAN SERI ANDALAS (SELATAN),101.70649,3.0119
SJ132 - TAMAN SERI ANDALAS (UTARA),101.7066,3.01422
SJ133 - TAMAN SERDANG JAYA (UTARA),101.706058,3.018133
SJ134 - PERINDUSTRIAN LAMA SERI KEMBANGAN,101.704119,3.018108
SJ135 - PERINDUSTRIAN LAMA SERI KEMBANGAN,101.704664,3.018244
SJ136 - TAMAN SERDANG JAYA (UTARA),101.706019,3.01825
SJ137 - TAMAN SERI ANDALAS (UTARA),101.7067,3.01398
SJ138 - TAMAN SERI ANDALAS (SELATAN),101.70661,3.01181
SJ139 - KUARTES UPM (SELATAN),101.70819,3.01073
SJ140 - KUARTES UPM (UTARA),101.70916,3.01132
SJ141 - SJKC SERDANG BARU 2,101.70976,3.01263
SJ144 - FAKULTI BAHASA MODEN,101.71484,3.00001
SJ156 - KOLEJ KEDUA UPM,101.7065,2.99501
SJ157 - ASTAKA SENI UPM,101.70543,2.99564
SJ158 - KOLEJ PERTAMA UPM,101.7076,2.99865
SJ169 - FAKULTI BAHASA MODEN,101.71513,3.00018
SJ170 - MASJID BESAR UPM,101.71821,3.00161
SJ172 - RUMAH SEJAHTERA SERI KEMBANGAN,101.70376,3.01941
SJ175 - TAMAN MUHIBBAH,101.71154,3.02822
SJ176 - TAMAN PERINDUSTRIAN KINRARA,101.63374,3.04961
SJ177 - WET MARKET SERI KEMBANGAN,101.706881,3.023475
SJ178 - RUMAH SEJAHTERA SERI KEMBANGAN,101.703847,3.019289
SJ179 - TAMAN JINMA,101.70287,3.01698
SJ180 - COMMERCIAL AREA SERI KEMBANGAN,101.6983,3.01226
SJ181 - COMMERCIAL AREA SERI KEMBANGAN,101.69822,3.01239
SJ182 - TAMAN JINMA,101.70265,3.016853
SJ183 - TAMAN UNIVERSITI (UTARA),101.69308,3.0081
SJ184 - TAMAN UNIVERSITI ( TIMUR),101.69102,3.00741
SJ185 - SK TAMAN UNIVERSITI,101.69081,3.00579
SJ186 - SK TAMAN UNIVERSITI,101.69057,3.005
SJ187 - TAMAN UNIVERSITI ( TIMUR),101.69076,3.00733
SJ188 - TAMAN UNIVERSITI (UTARA),101.69316,3.00829
SJ189 - INSTITUT NAHRIM,101.68704,3.00069
SJ190 - EQUIN BOULEVAD,101.67919,2.99544
SJ191 - EQUIN BOULEVAD,101.67891,2.99564
SJ192 - INSTITUT NAHRIM,101.68716,3.00105
SJ195 - PUTRA WALK,101.67675,2.99016
SJ201 - APARTMENT PINGGIRAN,101.67654,2.99425
SJ203 - PANGSAPURI SRI EMAS,101.67178,2.98856
SJ205 - AEON JUSCO EQUIN PARK,101.67409,2.99329
SJ208 - EQUIN PARK,101.67205,2.99488
SJ211 -,101.63972,3.04938
SJ212 - PUTRA PERMAI COMMERCIAL CENTRE ( BARAT),101.66832,2.99633
SJ213 - PUTRA PERMAI COMMERCIAL CENTRE ( TIMUR),101.66906,2.99583
SJ214 - PUTRA PERMAI 9,101.66975,2.99636
SJ217 - PUTRA PERMAI 9,101.66998,2.99652
SJ218 - EQUIN PARK,101.67213,2.99512
SJ219 - AEON JUSCO EQUIN PARK,101.67326,2.99425
SJ220 - APARTMENT PINGGIRAN,101.67676,2.99473
SJ223 - PUSAT KOMERSIAL BANDAR BUKIT PUCHONG,101.61852,2.98889
SJ232 - PUCHONG UTAMA 9 (UTARA),101.61687,2.98378
SJ233 - PUCHONG UTAMA 9(SELATAN),101.61496,2.98051
SJ234 - PUCHONG UTAMA 9(SELATAN),101.61496,2.9809
SJ235 - PUCHONG UTAMA 9 (UTARA),101.61655,2.98368
SJ237 - AEON BIG PUCHONG UTAMA,101.61535,2.99046
SJ238 - TAMAN PUCHONG UTAMA 12,101.61275,2.99031
SJ239 - SRK PUCHONG UTAMA 1,101.61168,2.98819
SJ240 - TAMAN PUCHONG UTAMA 10 (UTARA),101.61114,2.9869
SJ241 - TAMAN PUCHONG UTAMA 10 ( TIMUR),101.61235,2.98514
SJ242 - TAMAN PUCHONG UTAMA 10 (SELATAN ),101.6131,2.98447
SJ243 - PUCHONG UTAMA 8 (SELATAN),101.6148,2.98596
SJ244 - PUCHONG UTAMA 8 (UTARA),101.61538,2.98702
SJ245 - PUCHONG UTAMA 8 (UTARA),101.61544,2.98691
SJ246 - PUCHONG UTAMA 8 (SELATAN),101.61488,2.98591
SJ247 - TAMAN PUCHONG UTAMA 10 (SELATAN ),101.61299,2.98442
